???"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID","COLUMN_COMMENT"
"ALLOC_INVN_DTL","DEST_LOCN_ID","VARCHAR2","40","","","Y","26","Specifies destination location. Used to drive tasking, inventory movement."
"ALLOC_INVN_DTL","TASK_GENRTN_REF_CODE","VARCHAR2","12","","","Y","27","Specifies what created the need (For example wave, etc.)"
"ALLOC_INVN_DTL","TASK_GENRTN_REF_NBR","VARCHAR2","200","","","Y","28","Defines the sepcific need (Wave #, etc.)"
"ALLOC_INVN_DTL","TASK_CMPL_REF_CODE","VARCHAR2","12","","","Y","29","Reference code to perform task completion corresponding updates (e.g. if task competeion updates is ""Pack cartion"", task completion ref code can be ""carton number"" or ""pkt ctl nbr""). Used when case"
"ALLOC_INVN_DTL","TASK_CMPL_REF_NBR","VARCHAR2","160","","","Y","30","Defines the specifc value required for task completion(carton #, pkt ctrl #)."
"ALLOC_INVN_DTL","ERLST_START_DATE_TIME","DATE","7","","","Y","31","Defines the beginning time to peform task. Used in task release."
"ALLOC_INVN_DTL","LTST_START_DATE_TIME","DATE","7","","","Y","32","Defines the last time the task can be released."
"ALLOC_INVN_DTL","LTST_CMPL_DATE_TIME","DATE","7","","","Y","33","Defines the latest time the task can be completed. This is used to update the priority of late task."
"ALLOC_INVN_DTL","NEED_ID","VARCHAR2","40","","","Y","34","Unique # which identifies the requirement. This is used to callt asking."
"ALLOC_INVN_DTL","STAT_CODE","NUMBER","22","2","0","N","35","00 = Allocated inventory 50 = Selected against Need ID 90 = Processed 91 = Task detail created 99 = Deleted"
"ALLOC_INVN_DTL","CREATE_DATE_TIME","TIMESTAMP(6)","11","","6","Y","36","Date & Time of record creation"
"ALLOC_INVN_DTL","MOD_DATE_TIME","TIMESTAMP(6)","11","","6","Y","37","Date & Time of record modification"
"ALLOC_INVN_DTL","USER_ID","VARCHAR2","200","","","Y","38","The WMS user ID of the user who last modified this record"
"ALLOC_INVN_DTL","PKT_CTRL_NBR","VARCHAR2","40","","","Y","39","Pkt Ctrl # for which it is allocated. Can be null if Pkt Ctrl# is not applicable to the current row."
"ALLOC_INVN_DTL","REQD_INVN_TYPE","VARCHAR2","4","","","Y","40","REQD attributes will be used for updating allocation parms"
"ALLOC_INVN_DTL","REQD_PROD_STAT","VARCHAR2","12","","","Y","41","REQD attributes will be used for updating allocation parms"
"ALLOC_INVN_DTL","REQD_BATCH_NBR","VARCHAR2","800","","","Y","42","REQD attributes will be used for updating allocation parms"
"ALLOC_INVN_DTL","REQD_SKU_ATTR_1","VARCHAR2","200","","","Y","43","REQD attributes will be used for updating allocation parms"
"ALLOC_INVN_DTL","REQD_SKU_ATTR_2","VARCHAR2","200","","","Y","44","REQD attributes will be used for updating allocation parms"
"ALLOC_INVN_DTL","REQD_SKU_ATTR_3","VARCHAR2","40","","","Y","45","REQD attributes will be used for updating allocation parms"
"ALLOC_INVN_DTL","REQD_SKU_ATTR_4","VARCHAR2","40","","","Y","46","REQD attributes will be used for updating allocation parms"
"ALLOC_INVN_DTL","REQD_SKU_ATTR_5","VARCHAR2","40","","","Y","47","REQD attributes will be used for updating allocation parms"
"ALLOC_INVN_DTL","REQD_CNTRY_OF_ORGN","VARCHAR2","16","","","Y","48","REQD attributes will be used for updating allocation parms"
"ALLOC_INVN_DTL","PKT_SEQ_NBR","NUMBER","22","9","0","N","49","The Pickticket Sequence Number for which the allocation was written. Can be null if the allcoation is not against a pickticket"
"ALLOC_INVN_DTL","CARTON_NBR","VARCHAR2","200","","","Y","50","The outbound LPN associated with the allocation"
"ALLOC_INVN_DTL","CARTON_SEQ_NBR","NUMBER","22","9","0","N","51","The outbound LPN line associated with the allocation"
"ALLOC_INVN_DTL","PIKR_NBR","NUMBER","22","3","0","N","52","RF directed packing options will use this information to determine whether or not to display a particular detail to a picker when zone picking is utilized. Zone picking will update this column with"
"ALLOC_INVN_DTL","PULL_LOCN_SEQ_NBR","NUMBER","22","9","0","N","53","The location sequence for the pull location the allocation is for."
"ALLOC_INVN_DTL","DEST_LOCN_SEQ_NBR","NUMBER","22","9","0","N","54","Specifies the line id of the destination locaiton (typically the pick location)"
"ALLOC_INVN_DTL","TASK_CMPL_REF_NBR_SEQ","NUMBER","22","9","0","N","55","This column will be used to differentiate between multiple details for the same control number (i.e. multiple work order details where the work order number is stored as the Task Completion Ref Nbr a"
"ALLOC_INVN_DTL","SUBSTITUTION_FLAG","NUMBER","22","1","0","N","56","A 0/1 flag that indicates whether the container on that task detail has already been substituted for another container - Used with Opportunistic Substitution."
"ALLOC_INVN_DTL","MISC_ALPHA_FIELD_1","VARCHAR2","200","","","Y","57","Miscellaneous Alphaneumeric field 1"
"ALLOC_INVN_DTL","MISC_ALPHA_FIELD_2","VARCHAR2","80","","","Y","58","Miscellaneous Alphaneumeric field 2"
"ALLOC_INVN_DTL","MISC_ALPHA_FIELD_3","VARCHAR2","80","","","Y","59","Miscellaneous Alphaneumeric field 3"
"ALLOC_INVN_DTL","CD_MASTER_ID","NUMBER","22","9","0","N","60","Company id from CD_MASTER table"
"ALLOC_INVN_DTL","RESEQ_ALLOC","VARCHAR2","4","","","N","61","Flag to indicate whether the current allocation record has to be resequenced."
"ALLOC_INVN_DTL","ITEM_ID","NUMBER","22","9","0","Y","62","Item Allocated."
"ALLOC_INVN_DTL","WM_VERSION_ID","NUMBER","22","9","0","N","63","Version control key for the table (internal DB reference only)"
"ALLOC_INVN_DTL","TC_ORDER_ID","VARCHAR2","200","","","Y","64","The order for which the allocation was written"
"ALLOC_INVN_DTL","LINE_ITEM_ID","NUMBER","22","11","0","Y","65","Surrogate key for the table (internal DB reference only)"
"ALLOC_INVN_DTL","TOTE_NBR","VARCHAR2","200","","","Y","66",""
"ALLOC_INVN_DTL","CARTON_TYPE","VARCHAR2","12","","","Y","67","Indicates the carton type this allocation is eligible for cubing into"
"ALLOC_INVN_DTL","CARTON_BREAK_ATTR","VARCHAR2","12","","","Y","68","An alphanumeric value by which the cartons will be broken, if changes"
"ALLOC_INVN_DTL","IS_CHASE_CREATED","NUMBER","22","1","0","N","69",""
"ALLOC_INVN_DTL","RESOURCE_GROUP_ID","VARCHAR2","200","","","Y","70","Captures the resource group ID assigned for Work (Pack/Sort). The work release engine in component WM determines the resource group to assign an allocation to, this resource group id is tracked in WM for rules and reporting."
"ALLOC_INVN_DTL","WORK_RESOURCE_ID","VARCHAR2","200","","","Y","71","Captures the Work resource ID assigned for Work (Pack/Sort). The work release engine in component WM determines the Work resource id to assign an allocation to, this resource group id is tracked in WM for rules and reporting."
"ALLOC_INVN_DTL","WORK_RELEASE_BATCH_NUMBER","VARCHAR2","200","","","Y","72","Identifies the batch number for allocations processed by work release.Which is used for rule selection, grouping and reporting in WM"
"ALLOC_INVN_DTL","ALLOCATION_KEY","VARCHAR2","200","","","Y","73","Uniquely identifies allocation records for external system / component communication. This column will be updated at the time of allocation export to a different component/external system"
"ALLOC_INVN_DTL_VIEW","ALLOC_INVN_DTL_ID","NUMBER","22","9","0","Y","1",""
"ALLOC_INVN_DTL_VIEW","CASE_NBR","VARCHAR2","200","","","Y","2",""
"ALLOC_INVN_DTL_VIEW","PLT_ID","VARCHAR2","200","","","Y","3",""
"ALLOC_INVN_DTL_VIEW","INVN_NEED_TYPE","NUMBER","22","3","0","Y","4",""
"ALLOC_INVN_DTL_VIEW","WHSE","VARCHAR2","12","","","Y","5",""
"ALLOC_INVN_DTL_VIEW","TASK_GENRTN_REF_CODE","VARCHAR2","12","","","Y","6",""
"ALLOC_INVN_DTL_VIEW","TASK_GENRTN_REF_NBR","VARCHAR2","200","","","Y","7",""
"ALLOC_INVN_DTL_VIEW","STAT_CODE","NUMBER","22","2","0","Y","8",""
"ALLOC_INVN_DTL_VIEW","TASK_BATCH","VARCHAR2","24","","","Y","9",""
"ALLOC_INVN_DTL_VIEW","PKT_CTRL_NBR","VARCHAR2","40","","","Y","10",""
"ALLOC_PARM","ALLOC_PARM_ID","NUMBER","22","9","0","N","1","WMS will generate a ALLOC_PARM_ID (Next-up # - 011) for each new Allocation Parameter defined. The ALLOC_PARM_ID is used as a surrogate key for reference throughout the application."
"ALLOC_PARM","WHSE","VARCHAR2","12","","","N","2","Logical key to file"
"ALLOC_PARM","INVN_NEED_TYPE","NUMBER","22","3","0","N","3","Logical key to file Allocation or need requirement. Valid values from INVN_NEED_TYPE table -1=All"
"ALLOC_PARM","TASK_PRTY","NUMBER","22","5","0","N","4","Logical key to file. Numeric priority assigned to the task associated with the allocation or need requirement. -1=All"
"ALLOC_PARM","SEL_MXD_SKU_CASE","VARCHAR2","4","","","Y","5","Y/N flag that defines if allocation should look at mixed iTEM cases"
"ALLOC_PARM","PARTL_CASE_PROC","VARCHAR2","4","","","Y","6","This defines the allocation rules for selecting partial cases."
"ALLOC_PARM","PCNT_SML_THAN_STD_CASE_QTY","NUMBER","22","5","2","N","7","Applicable only if column partl_case_proc has a value of 2 = Allocate cases within % of standard qty, or 3 = Allocate cases within % 1st, then any case."
"ALLOC_PARM","PCNT_LRG_THAN_STD_CASE_QTY","NUMBER","22","5","2","N","8","Determines the allowable percentage above the standard LPN quantity for allocation. Applicable only if column partl_case_proc has a value of 2 = Allocate cases within % of standard qty, or 3 = Allocate cases within % 1st, then any case."
"ALLOC_PARM","XCEED_REQMT_BY_ONE_CASE","VARCHAR2","4","","","Y","9","Y/N flag that defines if allocation may round up the requirement to the next full case.3 = Allocate cases within % 1st, then any case."
"ALLOC_PARM","PROC_SHRTG","VARCHAR2","4","","","Y","10","Determines the allowable percentage above the standard LPN quantity for allocation. Defines algorithm for processing shortages. Valid Values: 0 - Not specified 1 - Ignore 2 - Create Task for Shortage 3 - Create Immediate Need for Shortage Refer to sy"
"ALLOC_PARM","IMMD_NEED_TMPL_ID","VARCHAR2","40","","","Y","11","If Process Shortage is set to 3 - Create Immediate Need for Shortage, this defines the Immediate Need Template ID used to create the immediate need. Valid values from IMMD_NEEDS table where REC_TYPE"
"ALLOC_PARM","CREATE_DATE_TIME","TIMESTAMP(6)","11","","6","Y","12","Date & Time of record creation"
"ALLOC_PARM","MOD_DATE_TIME","TIMESTAMP(6)","11","","6","Y","13","Date & Time of record modification"
"ALLOC_PARM","USER_ID","VARCHAR2","200","","","Y","14","The WMS user ID of the user who last modified this record"
"ALLOC_PARM","CD_MASTER_ID","NUMBER","22","9","0","N","15","Company id from CD_MASTER table"
"ALLOC_PARM","WM_VERSION_ID","NUMBER","22","9","0","N","16","Version control key for the table (internal DB reference only)"
"ALLOC_PARM","CREATED_DTTM","TIMESTAMP(6)","11","","6","N","17","Created on Date and Time"
"ALLOC_PARM","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","18","Last Updated on Date and Time"
"APPLICATION_CONFIGURATION","KEY","VARCHAR2","4000","","","N","1","Name of the property"
"APPLICATION_CONFIGURATION","VALUE","CLOB","4000","","","Y","2","Value of the property"
"APPLICATION_CONFIGURATION","MODULE","VARCHAR2","4000","","","N","3","Module that owns this property"
"APPLICATION_CONFIGURATION","APPLY_TO_SERVER","VARCHAR2","1020","","","N","4","Indicates which server the corresponding configuration should apply to."
"APPLICATION_CONFIGURATION","COMMENTS","CLOB","4000","","","Y","5","provides more information on the property"
"APPLICATION_CONFIGURATION","TAGS","VARCHAR2","1000","","","Y","6","Comma separated list of tags"
"APPOINTMENT_REPORT","APPOINTMENT_REPORT_ID","NUMBER","22","12","0","N","1","PK for the Table"
"APPOINTMENT_REPORT","TC_COMPANY_ID","NUMBER","22","9","0","N","2","ID for the Company generating the appointment reports"
"APPOINTMENT_REPORT","OBJECT_TYPE","NUMBER","22","10","0","N","3","Appointment object type is to display the type of object say Inbound Shipment /Outbound Shipment /Purchase Order "
"APPOINTMENT_REPORT","NO_OF_DAYS","NUMBER","22","2","0","N","4","Used for running the report for shipments / orders due on current day "
"APPOINTMENT_REPORT","FACILITY_ID","NUMBER","22","9","0","N","5","ID for the Facility"
"APPOINTMENT_REPORT","SCHEDULE_TIME","NUMBER","22","9","0","Y","6","Displays the schedule time of the appointment"
"APPOINTMENT_REPORT","TIME_FIELD_INBOUND","VARCHAR2","80","","","Y","7"," Used for showing the Date time (arrival start/end) to use for calculation for Inbound Shipment"
"APPOINTMENT_REPORT","TIME_FIELD_OUTBOUND","VARCHAR2","80","","","Y","8"," Used for showing the Date time (arrival start/end) to use for calculation for Outbound Shipment"
"APPOINTMENT_TYPE","APPOINTMENT_TYPE","VARCHAR2","12","","","N","1","Indicates the different appointment types like Drop, Drop Load, Hook, Live and Pickup Load"
"APPOINTMENT_TYPE","DESCRIPTION","VARCHAR2","200","","","N","2","Description"
"APPT_OBJECT_FEASIBLE_APPT","APPT_OBJECT_PK_ID","NUMBER","22","10","0","N","1","It's a FK reference to APPT_OBJECT_PK"
"APPT_OBJECT_FEASIBLE_APPT","START_TIME","TIMESTAMP(6)","11","","6","Y","2","Indicates the start time for a particular Slot Schedule"
"APPT_OBJECT_FEASIBLE_APPT","END_TIME","TIMESTAMP(6)","11","","6","Y","3","Indicates the end time for a particular Slot Schedule"
"APPT_OBJECT_INFEASIBLE_APPT","APPT_OBJECT_PK_ID","NUMBER","22","10","0","N","1","It's a FK reference to APPT_OBJECT_PK"
"APPT_OBJECT_INFEASIBLE_APPT","START_TIME","TIMESTAMP(6)","11","","6","Y","2","Indicates the start time for a particular Slot Schedule"
"APPT_OBJECT_INFEASIBLE_APPT","END_TIME","TIMESTAMP(6)","11","","6","Y","3","Indicates the end time for a particular Slot Schedule"
"APPT_OBJECT_PK","APPT_OBJECT_PK_ID","NUMBER","22","10","0","N","1","Internal id of planned Appointment"
"APPT_OBJECT_PK","APPT_OBJECT_TYPE","VARCHAR2","40","","","N","2","Transaction Object type for which appointment is planned in Appointment Report"
"APPT_OBJECT_PK","KEY_DTTM","TIMESTAMP(6)","11","","6","Y","3","Date Time at which the Appointment Report got executed"
"APPT_OBJECT_PK","APPT_OBJECT_ID","NUMBER","22","10","0","N","4","Internal id of Object assoicated to the Appointment"
"APPT_OBJECT_PK","FACILITY_ID","NUMBER","22","10","0","N","5","Internal id for facility for which Appointment Report is scheduled"
"APPT_OBJECT_SLOT_GROUP_SLOT","APPT_OBJECT_PK_ID","NUMBER","22","10","0","N","1","It's a FK reference to APPT_OBJECT_PK"
"APPT_OBJECT_SLOT_GROUP_SLOT","SLOT_ID","NUMBER","22","10","0","Y","2","Reference to Slot "
"APPT_OBJECT_SLOT_GROUP_SLOT","SLOT_GROUP_ID","NUMBER","22","10","0","Y","3","FK reference to slot group"
"APPT_SETUP_UPLOAD","APPT_SETUP_UPLOAD_ID","NUMBER","22","10","0","N","1","It's a PK for the table"
"APPT_SETUP_UPLOAD","UPLOAD_TYPE","NUMBER","22","2","0","N","2","to store the type of upload"
"APPT_SETUP_UPLOAD","UPLOAD_STATUS","NUMBER","22","2","0","N","3","to store the status of upload"
"APPT_SETUP_UPLOAD","UPLOADED_FILE","BLOB","4000","","","N","4","to store uploaded xls"
"APPT_SETUP_UPLOAD","PROCESSED_FILE","BLOB","4000","","","Y","5","processed xls with error information. this will be null when there is no error."
"APPT_SETUP_UPLOAD","TC_COMPANY_ID","NUMBER","22","9","0","N","6","storing company id"
"APPT_SETUP_UPLOAD","USER_ID","VARCHAR2","200","","","Y","7","User id for the user scheduled the appointment "
"APPT_SETUP_UPLOAD","EMAIL_ID","VARCHAR2","200","","","Y","8","Email id for the user who has created the appointment"
"APPT_UPLOAD_STATUS","APPT_UPLOAD_STATUS","NUMBER","22","2","0","N","1","Finite Value reference for appointment upload status"
"APPT_UPLOAD_STATUS","DESCRIPTION","VARCHAR2","200","","","Y","2","Indicates the description for status like In Progress, Progress Successful"
"APPT_UPLOAD_TYPE","APPT_UPLOAD_TYPE","NUMBER","22","2","0","N","1","Finite Value reference for appointment upload type"
"APPT_UPLOAD_TYPE","DESCRIPTION","VARCHAR2","200","","","Y","2","Indicates the description for various appointment upload type like Daily Capacity, Total Capacity"
"APP_SERVER_STATUS","APP_INST_SHORT_NAME","VARCHAR2","400","","","N","1","Short name of App Instance"
"APP_SERVER_STATUS","HEART_BEAT","TIMESTAMP(6)","11","","6","N","2","Timestamp of last registered heartbeat"
"APP_SERVER_STATUS","SERVER_STATUS","NUMBER","22","9","0","N","3","Status of App Server - 1 or 0"
"APP_SERVER_STATUS","LAST_UPDATED_SOURCE","VARCHAR2","200","","","N","4","App server which has updated the status"
"APP_SERVER_STATUS","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","N","5","Timestamp of last updated datetime"
"APP_SERVER_STATUS","VERSION_ID","NUMBER","22","18","0","N","6","Hibernate version Id"
"AP_ALERT","ALERT_ID","NUMBER","22","12","0","N","1","Internal id of Alert associated to the transactional object"
"AP_ALERT","ALERT_DEF_ID","NUMBER","22","12","0","Y","2","Internal id of Alert Definition"
"AP_ALERT","COMPANY_ID","NUMBER","22","9","0","Y","3","Company ID"
"AP_ALERT","ALERT_STATUS","NUMBER","22","2","0","Y","4","Internal id for Alert Status"
"AP_ALERT","ALERT_MESSAGE","VARCHAR2","4000","","","Y","5","Web Message as defined in the alert definition"
"AP_ALERT","ALERT_COMMENTS","VARCHAR2","4000","","","Y","6","Comments as specified in Alert Definition"
"AP_ALERT","CURRENT_ESCALATION_LEVEL","NUMBER","22","2","0","Y","7","Stores current escalation level number"
"AP_ALERT","NEXT_ESCALATION_DTTM","DATE","7","","","Y","8","Next escalation date time computed from escalation section in alert definition"
"AP_ALERT","COMPANY_TYPE","VARCHAR2","8","","","Y","9","Company Type for which this parameter is valid"
"AP_ALERT","OBJECT_ID","NUMBER","22","12","0","Y","10","Internal id for transactional object"
"AP_ALERT","OBJECT_TYPE","VARCHAR2","32","","","Y","11","Applied filter object type"
"AP_ALERT","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","12","Last Updated Date Time - Audit field"
"AP_ALERT","LAST_UPDATED_SOURCE_TYPE","NUMBER","22","2","0","Y","13","Last Updated Source Type - Audit field"
"AP_ALERT","LAST_UPDATED_SOURCE","VARCHAR2","200","","","Y","14","Last Updated Source - Audit field"
"AP_ALERT","SHORT_MESSAGE","VARCHAR2","400","","","Y","15","Short Message text as defined in the alert definition"
"AP_ALERT","LONG_MESSAGE","VARCHAR2","4000","","","Y","16","Long Message text as defined in the alert definition"
"AP_ALERT","EXTERNAL_OBJECT_ID","VARCHAR2","200","","","Y","17","Transactional object id as seen in the UI"
"AP_ALERT","OUTBOUND_REGION_NAME","VARCHAR2","40","","","Y","18","Outbound Region Name"
"AP_ALERT","INBOUND_REGION_NAME","VARCHAR2","40","","","Y","19","Inbound Region Name"
"AP_ALERT","ALERT_GLOBALIZATION_ID","VARCHAR2","80","","","Y","20","Describes the alert message Id"
"AP_ALERT","INBOUND_REGION_ID","NUMBER","22","8","0","Y","21","Inbound Region ID"
"AP_ALERT","OUTBOUND_REGION_ID","NUMBER","22","8","0","Y","22","Outbound Region ID"
"AP_ALERT","SUB_OBJECT_ID","NUMBER","22","12","0","Y","23"," Sub object id of primary object(object_id), stop PK of shipment, also could be purchase order line item PK of PO and order line item PK of distribution order"
"AP_ALERT","COMMUNICATION_DTTM","TIMESTAMP(6)","11","","6","Y","24","when the next email notification is scheduled"
"AP_ALERT_ACTIVITY_DETAILS","ALERT_ACTIVITY_ID","NUMBER","22","12","0","N","1","Internal id for alert activity"
"AP_ALERT_ACTIVITY_DETAILS","ALERT_ID","NUMBER","22","12","0","N","2","Internal id for alert associated to the alert activity of a transactional object"
"AP_ALERT_ACTIVITY_DETAILS","ALERT_SEQ_ID","NUMBER","22","8","0","N","3","Internal Sequence id for alert activity associated to an alert of transactional object"
"AP_ALERT_ACTIVITY_DETAILS","ALERT_ACTIVITY","NUMBER","22","2","0","Y","4","Internal id for alert activity to identify if alert is acknowledged/canceled/updated etc"
"AP_ALERT_ACTIVITY_DETAILS","ESCALATION_LEVEL","NUMBER","22","2","0","Y","5","Escalation level number associated to the alert activity"
"AP_ALERT_ACTIVITY_DETAILS","ACTIVITY_DTTM","DATE","7","","","Y","6","Time of activity"
"AP_ALERT_ACTIVITY_DETAILS","ACTIVITY_SOURCE_TYPE","NUMBER","22","2","0","Y","7","Type of source for activity"
"AP_ALERT_ACTIVITY_DETAILS","ACTIVITY_SOURCE","VARCHAR2","200","","","Y","8","Source of activity"
"AP_ALERT_ARGS","ALERT_ID","NUMBER","22","12","0","N","1","System generated alert Id"
"AP_ALERT_ARGS","ALERT_GLOBALIZATION_ID","VARCHAR2","80","","","N","2","Describes the alert message Id"
"AP_ALERT_ARGS","ARG_SEQ_NBR","NUMBER","22","2","0","N","3","Describes the alert argument sequence number"
"AP_ALERT_ARGS","ARG_VALUE","VARCHAR2","4000","","","Y","4","Describes the alert argument value"
"AP_ALERT_ARGS","IS_TRANSLATABLE","NUMBER","22","1","0","Y","5","Flag to determine if alert argument can be translatable"
"AP_ALERT_ARGS","IS_CCL_ALERT_SENT_TO_CARRIER","NUMBER","22","1","0","N","6","Flag to determine if alert info sent to carrier"
"AP_ALERT_ARGS","CREATED_DTTM","TIMESTAMP(6)","11","","6","N","7","Created on Date and Time"
"AP_ALERT_ARGS","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","8","Last Updated on Date and Time"
"AP_ALERT_DEF","ALERT_DEF_ID","NUMBER","22","12","0","N","1","Internal id for alert definition"
"AP_ALERT_DEF","ALERT_NAME","VARCHAR2","400","","","Y","2","Description of the Alert name"
"AP_ALERT_DEF","COMPANY_ID","NUMBER","22","9","0","Y","3","Company ID"
"AP_ALERT_DEF","DESCRIPTION","VARCHAR2","4000","","","N","4","Description"
"AP_ALERT_DEF","COMPANY_TYPE","VARCHAR2","8","","","Y","5","Company Type for which this parameter is valid"
"AP_ALERT_DEF","ALERT_DEF_TYPE","NUMBER","22","2","0","Y","6","Identifies system or user defined alerts"
"AP_ALERT_DEF","IS_ACTIVE","NUMBER","22","1","0","Y","7","Flag to determine if the channel is active or not"
"AP_ALERT_DEF","OBJECT_TYPE","VARCHAR2","32","","","Y","8","Applied filter object type"
"AP_ALERT_DEF","SHORT_DESC","VARCHAR2","400","","","Y","9","Status Short Description"
"AP_ALERT_DEF","LONG_DESC","VARCHAR2","4000","","","Y","10","Long Text Message used for email"
"AP_ALERT_DEF","CREATED_DTTM","TIMESTAMP(6)","11","","6","Y","11","Created Date Time - Audit Field"
"AP_ALERT_DEF","CREATED_UID","VARCHAR2","128","","","Y","12","Created User id"
"AP_ALERT_DEF","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","13","Last Updated Date Time - Audit field"
"AP_ALERT_DEF","LAST_UPDATED_UID","VARCHAR2","128","","","Y","14","Last updated User id"
"AP_ALERT_DEF","ESCALATION_DELAY","NUMBER","22","8","0","Y","15","Numeric value to control the time difference between escalation messages"
"AP_ALERT_DEF","ESCALATE_TO","NUMBER","22","2","0","Y","16","Numeric value to identify the email recipients for escalation messages"
